date,product,category,units_sold,revenue,price,discount_pct,ad_spend,promo
2024-05-12,Trail Backpack,Outdoor,40,3092.40,77.31,0.00,35.67,false
2024-05-12,Camping Lantern,Outdoor,57,2116.41,40.36,8.00,35.80,false
2024-05-13,Wireless Headphones,Electronics,96,9179.52,95.62,0.00,129.77,false
2024-05-13,Smart Home Speaker,Electronics,66,8660.52,131.22,0.00,72.25,false
2024-05-13,Organic Coffee,Groceries,189,3001.32,15.88,0.00,160.08,false
2024-05-13,Trail Backpack,Outdoor,53,3353.31,79.09,20.00,48.31,false
2024-05-13,Camping Lantern,Outdoor,59,2239.05,43.37,12.50,32.19,false
2024-05-14,Wireless Headphones,Electronics,115,11459.75,99.65,0.00,134.82,false
2024-05-14,Smart Home Speaker,Electronics,116,11361.04,115.22,15.00,66.17,false
2024-05-14,Organic Coffee,Groceries,144,2272.32,15.78,0.00,126.17,false
2024-05-14,Trail Backpack,Outdoor,55,3507.35,79.71,20.00,36.46,false
2024-05-14,Camping Lantern,Outdoor,48,1684.32,36.94,5.00,48.02,false
2024-05-15,Wireless Headphones,Electronics,119,10438.68,87.72,0.00,111.01,false
2024-05-15,Smart Home Speaker,Electronics,66,7963.56,120.66,0.00,59.20,false
2024-05-15,Organic Coffee,Groceries,137,2174.19,15.87,0.00,154.31,false
2024-05-15,Trail Backpack,Outdoor,53,3355.43,79.14,20.00,32.81,false
2024-05-15,Camping Lantern,Outdoor,47,1992.33,42.39,0.00,50.11,true
2024-05-16,Wireless Headphones,Electronics,104,8776.56,84.39,0.00,143.31,false
2024-05-16,Smart Home Speaker,Electronics,75,9007.50,120.10,0.00,94.84,false
2024-05-16,Organic Coffee,Groceries,138,2021.70,14.65,0.00,200.28,false
2024-05-16,Trail Backpack,Outdoor,29,2208.06,76.14,0.00,46.75,false
2024-05-16,Camping Lantern,Outdoor,40,1702.40,42.56,0.00,44.50,false
2024-05-17,Wireless Headphones,Electronics,98,8348.62,100.22,15.00,87.75,false
2024-05-17,Smart Home Speaker,Electronics,57,6740.25,118.25,0.00,66.24,false
2024-05-17,Organic Coffee,Groceries,103,1658.30,16.10,0.00,137.66,false
2024-05-17,Trail Backpack,Outdoor,56,3522.40,71.88,12.50,31.26,false
2024-05-17,Camping Lantern,Outdoor,51,2107.83,41.33,0.00,63.01,false
2024-05-18,Wireless Headphones,Electronics,103,9629.47,93.49,0.00,119.63,true
2024-05-18,Smart Home Speaker,Electronics,81,8070.03,113.86,12.50,87.96,false
2024-05-18,Organic Coffee,Groceries,165,2669.70,16.18,0.00,121.99,false
2024-05-18,Trail Backpack,Outdoor,34,2819.62,82.93,0.00,31.69,true
2024-05-18,Camping Lantern,Outdoor,85,2714.05,39.91,20.00,31.18,true
2024-05-19,Wireless Headphones,Electronics,102,9806.28,96.14,0.00,132.80,false
2024-05-19,Smart Home Speaker,Electronics,69,7023.51,116.33,12.50,71.37,false
2024-05-19,Organic Coffee,Groceries,189,2869.02,15.18,0.00,97.25,false
2024-05-19,Trail Backpack,Outdoor,36,2881.44,80.04,0.00,29.87,false
2024-05-19,Camping Lantern,Outdoor,40,1741.60,43.54,0.00,46.38,false
2024-05-20,Wireless Headphones,Electronics,80,7900.80,98.76,0.00,88.47,false
2024-05-20,Smart Home Speaker,Electronics,55,7363.40,133.88,0.00,74.56,false
2024-05-20,Organic Coffee,Groceries,205,2564.55,14.30,12.50,163.00,false
2024-05-20,Trail Backpack,Outdoor,45,2948.85,81.91,20.00,55.16,false
2024-05-20,Camping Lantern,Outdoor,43,1755.69,40.83,0.00,61.31,false
2024-05-21,Wireless Headphones,Electronics,97,9437.13,97.29,0.00,110.29,false
2024-05-21,Smart Home Speaker,Electronics,84,10808.28,128.67,0.00,77.33,false
2024-05-21,Organic Coffee,Groceries,152,2164.48,14.24,0.00,95.07,false
2024-05-21,Trail Backpack,Outdoor,37,2708.03,73.19,0.00,31.51,false
2024-05-21,Camping Lantern,Outdoor,66,1972.08,37.36,20.00,37.28,false
2024-05-22,Wireless Headphones,Electronics,129,10957.26,84.94,0.00,80.53,false
2024-05-22,Smart Home Speaker,Electronics,67,8742.83,130.49,0.00,79.70,false
2024-05-22,Organic Coffee,Groceries,159,2233.95,14.05,0.00,186.75,false
2024-05-22,Trail Backpack,Outdoor,39,2735.07,70.13,0.00,28.86,false
2024-05-22,Camping Lantern,Outdoor,46,1872.20,40.70,0.00,60.37,false
2024-05-23,Wireless Headphones,Electronics,129,11072.07,85.83,0.00,134.26,true
2024-05-23,Smart Home Speaker,Electronics,57,7573.59,132.87,0.00,60.24,false
2024-05-23,Organic Coffee,Groceries,163,2464.56,15.12,0.00,116.97,false
2024-05-23,Trail Backpack,Outdoor,35,2690.10,80.91,5.00,28.27,false
2024-05-23,Camping Lantern,Outdoor,50,2014.00,40.28,0.00,37.24,false
2024-05-24,Wireless Headphones,Electronics,95,9036.40,95.12,0.00,118.83,false
2024-05-24,Smart Home Speaker,Electronics,58,7258.70,125.15,0.00,76.52,false
2024-05-24,Organic Coffee,Groceries,145,2048.85,14.13,0.00,165.15,false
2024-05-24,Trail Backpack,Outdoor,35,2695.70,77.02,0.00,44.81,false
2024-05-24,Camping Lantern,Outdoor,55,1942.05,37.17,5.00,59.77,false
2024-05-25,Wireless Headphones,Electronics,92,8315.88,90.39,0.00,86.29,false
2024-05-25,Smart Home Speaker,Electronics,75,7801.50,115.57,10.00,68.11,false
2024-05-25,Organic Coffee,Groceries,175,2717.75,15.53,0.00,127.36,false
2024-05-25,Trail Backpack,Outdoor,34,2793.78,82.17,0.00,49.61,false
2024-05-25,Camping Lantern,Outdoor,56,2280.32,40.72,0.00,63.11,true
2024-05-26,Wireless Headphones,Electronics,105,8724.45,97.75,15.00,93.26,false
2024-05-26,Smart Home Speaker,Electronics,52,6700.72,128.86,0.00,55.60,false
2024-05-26,Organic Coffee,Groceries,198,2912.58,14.71,0.00,145.20,false
2024-05-26,Trail Backpack,Outdoor,43,3049.13,70.91,0.00,57.66,false
2024-05-26,Camping Lantern,Outdoor,44,1732.72,39.38,0.00,31.09,false
2024-05-27,Wireless Headphones,Electronics,105,9686.25,92.25,0.00,137.11,false
2024-05-27,Smart Home Speaker,Electronics,61,8079.45,132.45,0.00,70.76,false
2024-05-27,Organic Coffee,Groceries,275,3192.75,14.51,20.00,179.73,false
2024-05-27,Trail Backpack,Outdoor,40,3088.00,77.20,0.00,40.70,false
2024-05-27,Camping Lantern,Outdoor,53,2122.12,40.04,0.00,34.77,true
2024-05-28,Wireless Headphones,Electronics,115,11489.65,99.91,0.00,99.59,false
2024-05-28,Smart Home Speaker,Electronics,71,9078.06,127.86,0.00,86.85,false
2024-05-28,Organic Coffee,Groceries,162,2506.14,15.47,0.00,129.24,false
2024-05-28,Trail Backpack,Outdoor,37,2775.74,75.02,0.00,35.17,false
2024-05-28,Camping Lantern,Outdoor,44,1642.96,37.34,0.00,33.93,false
2024-05-29,Wireless Headphones,Electronics,127,10787.38,84.94,0.00,96.81,false
2024-05-29,Smart Home Speaker,Electronics,75,8889.00,131.69,10.00,73.57,false
2024-05-29,Organic Coffee,Groceries,149,2066.63,13.87,0.00,104.80,false
2024-05-29,Trail Backpack,Outdoor,44,3055.80,73.10,5.00,34.84,false
2024-05-29,Camping Lantern,Outdoor,42,1800.12,42.86,0.00,42.01,false
2024-05-30,Wireless Headphones,Electronics,81,8071.65,99.65,0.00,116.20,false
2024-05-30,Smart Home Speaker,Electronics,65,6693.70,128.73,20.00,57.32,false
2024-05-30,Organic Coffee,Groceries,130,1870.70,14.39,0.00,187.93,false
2024-05-30,Trail Backpack,Outdoor,41,2976.60,72.60,0.00,32.04,false
2024-05-30,Camping Lantern,Outdoor,41,1627.29,39.69,0.00,31.53,false
2024-05-31,Wireless Headphones,Electronics,110,9553.50,86.85,0.00,127.98,false
2024-05-31,Smart Home Speaker,Electronics,55,7191.80,130.76,0.00,52.66,false
2024-05-31,Organic Coffee,Groceries,136,1972.00,14.50,0.00,183.70,false
2024-05-31,Trail Backpack,Outdoor,34,2412.64,70.96,0.00,36.16,false
2024-05-31,Camping Lantern,Outdoor,46,1700.62,36.97,0.00,60.98,false
2024-06-01,Wireless Headphones,Electronics,97,9540.92,98.36,0.00,113.83,false
2024-06-01,Smart Home Speaker,Electronics,70,8597.40,122.82,0.00,60.64,true
2024-06-01,Organic Coffee,Groceries,243,2724.03,14.02,20.00,124.81,false
2024-06-01,Trail Backpack,Outdoor,37,2646.61,71.53,0.00,54.73,false
2024-06-01,Camping Lantern,Outdoor,60,2129.40,38.57,8.00,32.09,false
2024-06-02,Wireless Headphones,Electronics,90,8639.10,95.99,0.00,76.07,false
2024-06-02,Smart Home Speaker,Electronics,58,7288.28,125.66,0.00,60.71,false
2024-06-02,Organic Coffee,Groceries,172,2497.44,14.52,0.00,128.86,false
2024-06-02,Trail Backpack,Outdoor,55,3833.50,69.70,0.00,48.63,true
2024-06-02,Camping Lantern,Outdoor,56,2163.28,38.63,0.00,33.35,false
2024-06-03,Wireless Headphones,Electronics,122,9927.14,93.00,12.50,87.15,false
2024-06-03,Smart Home Speaker,Electronics,62,8053.80,129.90,0.00,63.58,false
2024-06-03,Organic Coffee,Groceries,226,2915.40,14.74,12.50,159.35,true
2024-06-03,Trail Backpack,Outdoor,52,3906.24,75.12,0.00,51.70,false
2024-06-03,Camping Lantern,Outdoor,43,1632.28,37.96,0.00,53.93,false
2024-06-04,Wireless Headphones,Electronics,101,9919.21,98.21,0.00,84.80,false
2024-06-04,Smart Home Speaker,Electronics,72,8248.32,114.56,0.00,75.11,true
2024-06-04,Organic Coffee,Groceries,159,2305.50,14.50,0.00,148.07,false
2024-06-04,Trail Backpack,Outdoor,68,3984.80,73.25,20.00,47.75,true
2024-06-04,Camping Lantern,Outdoor,54,2019.60,37.40,0.00,65.88,false
2024-06-05,Wireless Headphones,Electronics,139,10438.90,88.35,15.00,87.31,false
2024-06-05,Smart Home Speaker,Electronics,74,7783.32,114.32,8.00,48.94,false
2024-06-05,Organic Coffee,Groceries,177,2373.57,14.11,5.00,111.91,false
2024-06-05,Trail Backpack,Outdoor,35,2818.55,80.53,0.00,51.29,false
2024-06-05,Camping Lantern,Outdoor,73,2361.55,40.44,20.00,58.08,true
2024-06-06,Wireless Headphones,Electronics,105,9002.70,95.26,10.00,138.32,false
2024-06-06,Smart Home Speaker,Electronics,60,8014.20,133.57,0.00,61.70,false
2024-06-06,Organic Coffee,Groceries,142,1966.70,13.85,0.00,190.02,false
2024-06-06,Trail Backpack,Outdoor,51,3136.50,70.28,12.50,55.55,false
2024-06-06,Camping Lantern,Outdoor,53,1708.72,37.93,15.00,52.45,false
2024-06-07,Wireless Headphones,Electronics,86,8403.92,97.72,0.00,138.34,false
2024-06-07,Smart Home Speaker,Electronics,55,6354.15,115.53,0.00,54.40,false
2024-06-07,Organic Coffee,Groceries,164,2358.32,15.63,8.00,173.07,false
2024-06-07,Trail Backpack,Outdoor,39,3055.65,78.35,0.00,41.41,false
2024-06-07,Camping Lantern,Outdoor,57,1996.14,41.20,15.00,66.66,false
2024-06-08,Wireless Headphones,Electronics,97,8325.51,85.83,0.00,108.18,false
2024-06-08,Smart Home Speaker,Electronics,46,5843.84,127.04,0.00,87.75,false
2024-06-08,Organic Coffee,Groceries,162,2483.46,15.33,0.00,196.45,false
2024-06-08,Trail Backpack,Outdoor,38,2628.84,69.18,0.00,55.84,false
2024-06-08,Camping Lantern,Outdoor,49,2062.90,42.10,0.00,67.97,false
2024-06-09,Wireless Headphones,Electronics,129,11039.82,85.58,0.00,87.06,true
2024-06-09,Smart Home Speaker,Electronics,89,8465.68,118.90,20.00,69.19,true
2024-06-09,Organic Coffee,Groceries,175,2434.25,13.91,0.00,98.11,false
2024-06-09,Trail Backpack,Outdoor,32,2371.84,74.12,0.00,37.85,false
2024-06-09,Camping Lantern,Outdoor,61,2199.66,37.96,5.00,55.37,false
2024-06-10,Wireless Headphones,Electronics,97,9352.74,96.42,0.00,92.53,false
2024-06-10,Smart Home Speaker,Electronics,60,7982.40,133.04,0.00,50.54,false
2024-06-10,Organic Coffee,Groceries,169,2244.32,13.28,0.00,184.57,false
2024-06-10,Trail Backpack,Outdoor,49,3747.03,76.47,0.00,34.51,false
2024-06-10,Camping Lantern,Outdoor,55,1805.65,38.62,15.00,49.92,false
2024-06-11,Wireless Headphones,Electronics,105,9606.45,91.49,0.00,106.24,false
2024-06-11,Smart Home Speaker,Electronics,68,8092.68,119.01,0.00,63.66,false
2024-06-11,Organic Coffee,Groceries,160,2206.40,13.79,0.00,131.31,false
2024-06-11,Trail Backpack,Outdoor,46,3208.50,69.75,0.00,49.45,true
2024-06-11,Camping Lantern,Outdoor,46,1589.30,37.55,8.00,63.10,false
2024-06-12,Wireless Headphones,Electronics,125,10931.25,87.45,0.00,124.04,false
2024-06-12,Smart Home Speaker,Electronics,64,7695.36,120.24,0.00,53.07,false
2024-06-12,Organic Coffee,Groceries,157,2260.80,14.40,0.00,107.54,false
2024-06-12,Trail Backpack,Outdoor,40,2925.60,73.14,0.00,38.85,false
2024-06-12,Camping Lantern,Outdoor,47,1795.87,38.21,0.00,51.03,false
2024-06-13,Wireless Headphones,Electronics,103,8747.79,84.93,0.00,121.94,false
2024-06-13,Smart Home Speaker,Electronics,56,7024.08,125.43,0.00,61.52,false
2024-06-13,Organic Coffee,Groceries,138,2136.24,15.48,0.00,161.55,false
2024-06-13,Trail Backpack,Outdoor,46,2902.60,72.12,12.50,40.33,false
2024-06-13,Camping Lantern,Outdoor,57,1838.82,36.87,12.50,69.02,false
2024-06-14,Wireless Headphones,Electronics,128,10260.48,100.20,20.00,76.68,false
2024-06-14,Smart Home Speaker,Electronics,57,6478.62,113.66,0.00,76.89,false
2024-06-14,Organic Coffee,Groceries,196,2402.96,15.32,20.00,136.31,false
2024-06-14,Trail Backpack,Outdoor,29,2137.30,73.70,0.00,45.68,false
2024-06-14,Camping Lantern,Outdoor,51,1920.66,39.64,5.00,64.92,false
2024-06-15,Wireless Headphones,Electronics,87,8597.34,98.82,0.00,97.02,false
2024-06-15,Smart Home Speaker,Electronics,63,7129.71,113.17,0.00,58.55,true
2024-06-15,Organic Coffee,Groceries,150,2050.50,13.67,0.00,130.21,false
2024-06-15,Trail Backpack,Outdoor,32,2259.20,70.60,0.00,27.27,false
2024-06-15,Camping Lantern,Outdoor,46,1891.98,41.13,0.00,64.44,false
2024-06-16,Wireless Headphones,Electronics,85,7620.25,89.65,0.00,104.87,false
2024-06-16,Smart Home Speaker,Electronics,49,6455.26,131.74,0.00,44.51,false
2024-06-16,Organic Coffee,Groceries,191,2672.09,13.99,0.00,136.41,false
2024-06-16,Trail Backpack,Outdoor,38,3011.12,79.24,0.00,35.25,false
2024-06-16,Camping Lantern,Outdoor,52,2056.60,39.55,0.00,42.00,false
2024-06-17,Wireless Headphones,Electronics,88,7509.92,85.34,0.00,83.52,false
2024-06-17,Smart Home Speaker,Electronics,82,8825.66,119.59,10.00,78.88,false
2024-06-17,Organic Coffee,Groceries,160,2147.20,13.42,0.00,110.66,false
2024-06-17,Trail Backpack,Outdoor,43,3414.63,79.41,0.00,39.30,false
2024-06-17,Camping Lantern,Outdoor,61,2338.74,38.34,0.00,70.48,false
2024-06-18,Wireless Headphones,Electronics,91,8273.72,90.92,0.00,89.67,false
2024-06-18,Smart Home Speaker,Electronics,78,8796.06,112.77,0.00,44.02,false
2024-06-18,Organic Coffee,Groceries,146,2061.52,14.12,0.00,96.42,false
2024-06-18,Trail Backpack,Outdoor,36,2627.64,72.99,0.00,35.49,false
2024-06-18,Camping Lantern,Outdoor,53,1892.63,37.59,5.00,65.66,false
2024-06-19,Wireless Headphones,Electronics,109,9811.09,90.01,0.00,85.18,false
2024-06-19,Smart Home Speaker,Electronics,61,7660.38,125.58,0.00,65.02,false
2024-06-19,Organic Coffee,Groceries,153,2070.09,13.53,0.00,191.85,false
2024-06-19,Trail Backpack,Outdoor,44,3039.96,69.09,0.00,50.45,false
2024-06-19,Camping Lantern,Outdoor,53,1914.36,36.12,0.00,50.92,true
2024-06-20,Wireless Headphones,Electronics,91,8205.47,90.17,0.00,78.10,false
2024-06-20,Smart Home Speaker,Electronics,52,6530.68,125.59,0.00,50.56,false
2024-06-20,Organic Coffee,Groceries,144,1915.20,13.30,0.00,160.25,false
2024-06-20,Trail Backpack,Outdoor,34,2501.04,73.56,0.00,45.58,false
2024-06-20,Camping Lantern,Outdoor,50,1967.50,39.35,0.00,62.66,false
2024-06-21,Wireless Headphones,Electronics,89,7566.78,85.02,0.00,113.32,false
2024-06-21,Smart Home Speaker,Electronics,49,6396.95,130.55,0.00,46.37,false
2024-06-21,Organic Coffee,Groceries,133,1756.93,14.68,10.00,96.55,false
2024-06-21,Trail Backpack,Outdoor,39,2683.20,68.80,0.00,33.56,false
2024-06-21,Camping Lantern,Outdoor,44,1651.32,37.53,0.00,38.10,false
2024-06-22,Wireless Headphones,Electronics,96,9259.20,96.45,0.00,125.69,false
2024-06-22,Smart Home Speaker,Electronics,51,6322.98,123.98,0.00,61.63,false
2024-06-22,Organic Coffee,Groceries,165,2090.55,13.77,8.00,139.79,false
2024-06-22,Trail Backpack,Outdoor,57,3299.73,72.36,20.00,51.58,false
2024-06-22,Camping Lantern,Outdoor,44,1870.44,42.51,0.00,66.54,false
2024-06-23,Wireless Headphones,Electronics,88,8718.16,99.07,0.00,100.39,false
2024-06-23,Smart Home Speaker,Electronics,69,7107.69,114.46,10.00,64.80,false
2024-06-23,Organic Coffee,Groceries,263,3250.68,14.54,15.00,196.50,false
2024-06-23,Trail Backpack,Outdoor,39,2946.45,75.55,0.00,33.08,false
2024-06-23,Camping Lantern,Outdoor,49,1946.28,39.72,0.00,66.23,false
2024-06-24,Wireless Headphones,Electronics,92,9055.56,98.43,0.00,117.08,false
2024-06-24,Smart Home Speaker,Electronics,64,7516.16,117.44,0.00,75.47,false
2024-06-24,Organic Coffee,Groceries,190,2521.30,13.27,0.00,124.35,false
2024-06-24,Trail Backpack,Outdoor,48,3561.12,74.19,0.00,44.78,false
2024-06-24,Camping Lantern,Outdoor,61,2246.02,36.82,0.00,44.82,false
2024-06-25,Wireless Headphones,Electronics,84,8289.12,98.68,0.00,108.10,false
2024-06-25,Smart Home Speaker,Electronics,61,7662.82,125.62,0.00,65.11,false
2024-06-25,Organic Coffee,Groceries,197,2235.95,13.35,15.00,138.58,false
2024-06-25,Trail Backpack,Outdoor,44,3224.76,77.15,5.00,31.85,false
2024-06-25,Camping Lantern,Outdoor,46,1774.68,38.58,0.00,56.99,false
2024-06-26,Wireless Headphones,Electronics,124,10809.08,87.17,0.00,117.15,false
2024-06-26,Smart Home Speaker,Electronics,73,8543.19,123.19,5.00,70.69,true
2024-06-26,Organic Coffee,Groceries,148,2027.60,13.70,0.00,195.05,false
2024-06-26,Trail Backpack,Outdoor,44,3506.36,79.69,0.00,40.90,true
2024-06-26,Camping Lantern,Outdoor,40,1520.40,38.01,0.00,43.58,false
2024-06-27,Wireless Headphones,Electronics,93,8166.33,87.81,0.00,111.66,false
2024-06-27,Smart Home Speaker,Electronics,60,7350.60,122.51,0.00,68.93,false
2024-06-27,Organic Coffee,Groceries,140,1957.20,13.98,0.00,146.18,false
2024-06-27,Trail Backpack,Outdoor,35,2447.55,69.93,0.00,26.92,false
2024-06-27,Camping Lantern,Outdoor,51,2131.29,41.79,0.00,59.02,false
2024-06-28,Wireless Headphones,Electronics,139,11360.47,96.15,15.00,78.59,true
2024-06-28,Smart Home Speaker,Electronics,56,6493.20,115.95,0.00,77.78,false
2024-06-28,Organic Coffee,Groceries,152,2015.52,13.26,0.00,103.02,false
2024-06-28,Trail Backpack,Outdoor,40,3082.40,77.06,0.00,54.67,false
2024-06-28,Camping Lantern,Outdoor,46,1866.22,40.57,0.00,38.84,false
2024-06-29,Wireless Headphones,Electronics,103,8985.72,87.24,0.00,93.97,false
2024-06-29,Smart Home Speaker,Electronics,54,6492.42,126.56,5.00,59.64,false
2024-06-29,Organic Coffee,Groceries,194,2250.40,14.50,20.00,116.16,false
2024-06-29,Trail Backpack,Outdoor,43,2801.45,72.39,10.00,50.04,false
2024-06-29,Camping Lantern,Outdoor,55,2080.10,37.82,0.00,47.29,false
2024-06-30,Wireless Headphones,Electronics,93,8578.32,92.24,0.00,92.21,false
2024-06-30,Smart Home Speaker,Electronics,62,7539.82,121.61,0.00,53.16,false
2024-06-30,Organic Coffee,Groceries,174,2352.48,13.52,0.00,91.30,false
2024-06-30,Trail Backpack,Outdoor,42,3018.54,79.86,10.00,58.11,false
2024-06-30,Camping Lantern,Outdoor,51,2058.87,40.37,0.00,45.79,false
2024-07-01,Wireless Headphones,Electronics,97,8665.98,89.34,0.00,79.74,false
2024-07-01,Smart Home Speaker,Electronics,61,6882.02,112.82,0.00,52.83,false
2024-07-01,Organic Coffee,Groceries,173,2581.16,14.92,0.00,190.20,false
2024-07-01,Trail Backpack,Outdoor,44,3218.60,73.15,0.00,35.10,false
2024-07-01,Camping Lantern,Outdoor,59,2340.53,39.67,0.00,70.78,false
2024-07-02,Wireless Headphones,Electronics,90,8747.10,97.19,0.00,105.83,false
2024-07-02,Smart Home Speaker,Electronics,73,7965.03,118.60,8.00,59.84,false
2024-07-02,Organic Coffee,Groceries,160,2376.00,14.85,0.00,107.59,false
2024-07-02,Trail Backpack,Outdoor,58,4130.76,71.22,0.00,53.49,false
2024-07-02,Camping Lantern,Outdoor,51,2094.57,43.24,5.00,54.22,false
2024-07-03,Wireless Headphones,Electronics,147,11051.46,93.97,20.00,108.08,true
2024-07-03,Smart Home Speaker,Electronics,74,9093.12,122.88,0.00,77.59,false
2024-07-03,Organic Coffee,Groceries,168,2079.84,13.75,10.00,112.17,false
2024-07-03,Trail Backpack,Outdoor,34,2338.52,68.78,0.00,28.15,false
2024-07-03,Camping Lantern,Outdoor,43,1678.72,39.04,0.00,52.23,false
2024-07-04,Wireless Headphones,Electronics,111,9645.90,86.90,0.00,116.27,false
2024-07-04,Smart Home Speaker,Electronics,53,6413.53,121.01,0.00,77.44,false
2024-07-04,Organic Coffee,Groceries,135,1935.90,14.34,0.00,159.71,false
2024-07-04,Trail Backpack,Outdoor,31,2390.72,77.12,0.00,38.49,false
2024-07-04,Camping Lantern,Outdoor,56,1872.08,38.21,12.50,58.46,false
2024-07-05,Wireless Headphones,Electronics,83,7850.14,94.58,0.00,117.55,false
2024-07-05,Smart Home Speaker,Electronics,54,6220.26,115.19,0.00,67.41,false
2024-07-05,Organic Coffee,Groceries,135,2093.85,15.51,0.00,147.38,false
2024-07-05,Trail Backpack,Outdoor,35,2696.75,77.05,0.00,42.22,false
2024-07-05,Camping Lantern,Outdoor,55,1995.40,40.31,10.00,61.26,false
2024-07-06,Wireless Headphones,Electronics,109,7491.57,85.92,20.00,120.04,false
2024-07-06,Smart Home Speaker,Electronics,49,5769.75,117.75,0.00,42.99,false
2024-07-06,Organic Coffee,Groceries,183,2679.12,14.64,0.00,160.54,false
2024-07-06,Trail Backpack,Outdoor,46,3575.12,77.72,0.00,27.90,true
2024-07-06,Camping Lantern,Outdoor,48,1884.00,39.25,0.00,61.87,false
2024-07-07,Wireless Headphones,Electronics,112,9214.24,89.42,8.00,122.65,false
2024-07-07,Smart Home Speaker,Electronics,54,6324.48,117.12,0.00,68.56,false
2024-07-07,Organic Coffee,Groceries,161,2223.41,13.81,0.00,131.27,false
2024-07-07,Trail Backpack,Outdoor,42,3083.64,77.29,5.00,52.15,false
2024-07-07,Camping Lantern,Outdoor,64,2644.48,43.49,5.00,60.06,true
2024-07-08,Wireless Headphones,Electronics,86,7329.78,85.23,0.00,94.88,false
2024-07-08,Smart Home Speaker,Electronics,70,7746.90,122.97,10.00,61.67,false
2024-07-08,Organic Coffee,Groceries,170,2414.00,15.43,8.00,157.50,false
2024-07-08,Trail Backpack,Outdoor,44,3545.08,80.57,0.00,35.55,false
2024-07-08,Camping Lantern,Outdoor,44,1825.56,41.49,0.00,71.46,true
2024-07-09,Wireless Headphones,Electronics,103,9291.63,90.21,0.00,76.38,false
2024-07-09,Smart Home Speaker,Electronics,66,7700.22,116.67,0.00,66.32,false
2024-07-09,Organic Coffee,Groceries,166,2211.12,13.32,0.00,145.35,false
2024-07-09,Trail Backpack,Outdoor,40,2820.00,74.21,5.00,50.67,false
2024-07-09,Camping Lantern,Outdoor,50,2097.50,41.95,0.00,60.66,false
2024-07-10,Wireless Headphones,Electronics,120,11032.80,91.94,0.00,77.63,false
2024-07-10,Smart Home Speaker,Electronics,68,7595.60,127.65,12.50,58.82,false
2024-07-10,Organic Coffee,Groceries,136,2008.72,14.77,0.00,107.72,false
2024-07-10,Trail Backpack,Outdoor,42,3323.88,79.14,0.00,53.61,false
2024-07-10,Camping Lantern,Outdoor,50,1800.00,39.13,8.00,72.22,false
2024-07-11,Wireless Headphones,Electronics,106,9260.16,87.36,0.00,107.18,false
2024-07-11,Smart Home Speaker,Electronics,85,7651.70,112.52,20.00,80.14,false
2024-07-11,Organic Coffee,Groceries,121,1771.44,15.41,5.00,111.59,false
2024-07-11,Trail Backpack,Outdoor,35,2469.60,70.56,0.00,58.68,false
2024-07-11,Camping Lantern,Outdoor,48,1977.60,41.20,0.00,62.16,false
2024-07-12,Wireless Headphones,Electronics,112,8665.44,85.97,10.00,123.64,true
2024-07-12,Smart Home Speaker,Electronics,56,6699.28,119.63,0.00,63.43,false
2024-07-12,Organic Coffee,Groceries,155,2354.45,15.19,0.00,170.54,true
2024-07-12,Trail Backpack,Outdoor,35,2562.70,73.22,0.00,40.48,false
2024-07-12,Camping Lantern,Outdoor,52,2146.04,41.27,0.00,71.38,false
2024-07-13,Wireless Headphones,Electronics,72,6726.24,93.42,0.00,93.97,false
2024-07-13,Smart Home Speaker,Electronics,47,5542.24,117.92,0.00,39.40,false
2024-07-13,Organic Coffee,Groceries,206,2616.20,14.11,10.00,163.48,true
2024-07-13,Trail Backpack,Outdoor,42,3097.50,73.75,0.00,34.14,false
2024-07-13,Camping Lantern,Outdoor,63,2525.04,40.08,0.00,75.56,true
2024-07-14,Wireless Headphones,Electronics,73,6490.43,88.91,0.00,96.02,false
2024-07-14,Smart Home Speaker,Electronics,56,6291.04,112.34,0.00,66.74,false
2024-07-14,Organic Coffee,Groceries,153,2056.32,13.44,0.00,99.32,false
2024-07-14,Trail Backpack,Outdoor,48,3290.40,68.55,0.00,32.27,false
2024-07-14,Camping Lantern,Outdoor,51,1897.20,37.20,0.00,76.20,false
2024-07-15,Wireless Headphones,Electronics,82,7501.36,91.48,0.00,103.15,false
2024-07-15,Smart Home Speaker,Electronics,54,6476.76,119.94,0.00,75.99,false
2024-07-15,Organic Coffee,Groceries,175,2021.25,13.20,12.50,185.44,false
2024-07-15,Trail Backpack,Outdoor,51,3785.22,74.22,0.00,58.30,true
2024-07-15,Camping Lantern,Outdoor,49,2151.10,43.90,0.00,75.94,false
2024-07-16,Wireless Headphones,Electronics,112,9907.52,88.46,0.00,107.80,false
2024-07-16,Smart Home Speaker,Electronics,65,8310.25,127.85,0.00,76.65,true
2024-07-16,Organic Coffee,Groceries,234,2599.74,13.88,20.00,118.81,false
2024-07-16,Trail Backpack,Outdoor,45,3270.15,78.98,8.00,55.78,false
2024-07-16,Camping Lantern,Outdoor,62,2438.46,39.33,0.00,61.00,false
2024-07-17,Wireless Headphones,Electronics,134,11079.12,97.27,15.00,113.59,false
2024-07-17,Smart Home Speaker,Electronics,103,10064.13,122.14,20.00,48.55,true
2024-07-17,Organic Coffee,Groceries,214,2542.32,13.58,12.50,176.94,false
2024-07-17,Trail Backpack,Outdoor,35,2858.45,81.67,0.00,60.51,false
2024-07-17,Camping Lantern,Outdoor,40,1707.60,42.69,0.00,53.59,false
